Row,sp.pop,Genus_species,Common_name,Population,Habitat_type,Habitat_open,Habitat_closed,Habitat_cat,Habitat_heterogenity,Activity_pattern,DisperseM,DisperseF,solitaryM,solitaryF,Solitary,MF,MF_adult_off,MFF,FMM,FFMM,FF,MM,Sex_specific_group,Sex_specific_solitaryM,Sex_specific_solitaryF,Sibling,Nbr_of_studies,Nbr_social_units,Nbr_papers_for_each_field_sites,IVSO,Main1,Main2,calculation_main_SO,foraging_style,level_of_society,Disruption,Locomotion,mean_Male_Galan,mean_Female_Galan,mean_other_Galan,sd_Male_Galan,sd_Female_Galan,sd_other_Galan,mean_Fruits_galan,mean_Seeds_galan,mean_Leaves_galan,mean_Flowers_galan,mean_Animal_galan,sd_Fruits_galan,sd_Seeds_galan,sd_Leaves_galan,sd_Flowers_galan,sd_Animals_galan,IVSO_prop,IVSOint,Superfamily,Order,Family,Genus
74,pop,Ateles_belzebuth,White-bellied Spider Monkey,"Manu National Park, Peru",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,1,none,FFMM,FFMM,1,groups, ,none,AR,8.26,7.88,NA,NA,NA,NA,78.5,NA,7.7,1.3,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Atelidae,Ateles
75,pop,Ateles_belzebuth,White-bellied Spider Monkey,"Yasuni National Park, Ecuador",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,none,FFMM,FFMM,1,groups, ,none,AR,8.26,7.88,NA,NA,NA,NA,78.5,NA,7.7,1.3,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Atelidae,Ateles
76,sp,Ateles_chamek,Black Spider Monkey, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,3,NA,none,FFMM,FFMM,1,groups,ff,none,AR,9.41,9.33,9.37,NA,NA,NA,85.8,NA,10.7,2.9,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Atelidae,Ateles
77,pop,Ateles_chamek,Black Spider Monkey,"Lago Caiman, Bolivia",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,ff,none,AR,9.41,9.33,9.37,NA,NA,NA,85.8,NA,10.7,2.9,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Atelidae,Ateles
78,pop,Ateles_chamek,Black Spider Monkey,"Manu National Park, Peru",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,1,none,FFMM,FFMM,1,groups,one,none,AR,9.41,9.33,9.37,NA,NA,NA,85.8,NA,10.7,2.9,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Atelidae,Ateles
80,sp,Ateles_geoffroyi,Central American Spider Monkey, ,Forest_Grassland_Wetland,1,1,both,3,Diurnal,NA,NA,NA,NA,NA,NA,NA,3,NA,23,NA,NA,NA,NA,NA,NA,15,26,NA,both,FFMM,FFMM,0.884615385,groups,ff,none,AR,7.45,7.64,7.54,NA,NA,NA,82.12,NA,17.22,0.98,NA,NA,NA,NA,NA,NA,0.115384615,2,Ceboidea,Primates,Atelidae,Ateles
81,pop,Ateles_geoffroyi,Central American Spider Monkey,"Barro Colorado Island, Panama",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,none,FFMM,FFMM,1,groups,one,none,AR,7.45,7.64,7.54,NA,NA,NA,82.12,NA,17.22,0.98,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Atelidae,Ateles
82,pop,Ateles_geoffroyi,Central American Spider Monkey,"Parque de Fauna y Floral Silvestre Tropica,l Mexico",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,one,none,AR,7.45,7.64,7.54,NA,NA,NA,82.12,NA,17.22,0.98,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Atelidae,Ateles
83,pop,Ateles_geoffroyi,Central American Spider Monkey,"Punta Laguna Lake, Mexico",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,12,NA,NA,NA,NA,NA,NA,NA,13,5,none,FFMM,FFMM,0.923076923,groups,ff,yes,AR,7.45,7.64,7.54,NA,NA,NA,82.12,NA,17.22,0.98,NA,NA,NA,NA,NA,NA,0.076923077,1,Ceboidea,Primates,Atelidae,Ateles
84,pop,Ateles_geoffroyi,Central American Spider Monkey,Runaway Creek Natural Reserve Belize,Wetland_Forest_Grassland,1,1,both,3,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,3,none,FFMM,FFMM,1,groups,one,none,AR,7.45,7.64,7.54,NA,NA,NA,82.12,NA,17.22,0.98,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Atelidae,Ateles
85,pop,Ateles_geoffroyi,Central American Spider Monkey,"Santa Rosa, Costa Rica",Forest_Grassland_Wetland,1,1,both,3,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,none,FFMM,FFMM,1,groups,ff,none,AR,7.45,7.64,7.54,NA,NA,NA,82.12,NA,17.22,0.98,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Atelidae,Ateles
86,pop,Ateles_geoffroyi,Central American Spider Monkey,Tikal National Park Panama,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,4,1,wp,MFF,FFMM,0.5,groups,one,none,AR,7.45,7.64,7.54,NA,NA,NA,82.12,NA,17.22,0.98,NA,NA,NA,NA,NA,NA,0.5,2,Ceboidea,Primates,Atelidae,Ateles
87,pop,Ateles_geoffroyi,Central American Spider Monkey,"Yakatan, Mexico",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,one,none,AR,7.45,7.64,7.54,NA,NA,NA,82.12,NA,17.22,0.98,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Atelidae,Ateles
88,sp,Ateles_hybridus,Variegated Spider Monkey, ,Forest_Artificial_Grassland_Wetland_Savanna,1,1,both,5,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,3,4,NA,wp,FFMM,FFMM,0.75,groups,one,none,AR,8.25,9,NA,NA,NA,NA,94,NA,5,1,NA,NA,NA,NA,NA,NA,0.25,1,Ceboidea,Primates,Atelidae,Ateles
89,pop,Ateles_hybridus,Variegated Spider Monkey,"Hacienda San Juan del Carare, Colombia",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,3,2,none,FFMM,FFMM,0.666666667,groups,one,none,AR,8.25,9,NA,NA,NA,NA,94,NA,5,1,NA,NA,NA,NA,NA,NA,0.333333333,0,Ceboidea,Primates,Atelidae,Ateles
90,pop,Ateles_hybridus,Variegated Spider Monkey,"Hacienda El Pajuil, Colombia",Forest_Artificial_Grassland_Wetland_Savanna,1,1,both,5,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,wp,FFMM,FFMM,1,groups,ff,none,AR,8.25,9,NA,NA,NA,NA,94,NA,5,1,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Atelidae,Ateles
91,sp,Ateles_marginatus,White-Whiskered Spider Monkey, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,NA,NA,NA,NA,NA,1,5,NA,wp,FFMM,FFMM,0.6,groups,one,none,AR,10.4,5.824,5.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,2,Ceboidea,Primates,Atelidae,Ateles
92,pop,Ateles_marginatus,White-Whiskered Spider Monkey,"Tapajo National Forest, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,5,1,wp,FFMM,FFMM,0.6,groups,one,none,AR,10.4,5.824,5.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,2,Ceboidea,Primates,Atelidae,Ateles
96,sp,Avahi_laniger,Eastern Wooly Lemur, , ,0,0,,1,Nocturnal,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,none,MF,MF,1,solitary_groups,one,none,AR,1.03,1.32,1.175,NA,NA,0.007071068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Indriidae,Avahi
97,pop,Avahi_laniger,Eastern Wooly Lemur,"Sainte Luce, Madagascar",Forest,0,1,closed,1,Nocturnal,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,none,MF,MF,1,solitary_groups,one,none,AR,1.03,1.32,1.175,NA,NA,0.007071068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Indriidae,Avahi
98,sp,Avahi_meridionalis,Southern Wooly Lemur, , ,0,0,,1,Nocturnal,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,none,MF,MF,1,unknown,one,none,AR,1.1,1.2,1.21,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Indriidae,Avahi
99,pop,Avahi_meridionalis,Southern Wooly Lemur,"Sainte Luce, Madagarcar",Forest,0,1,closed,1,Nocturnal,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,none,MF,MF,1,unknown,one,none,AR,1.1,1.2,1.21,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Indriidae,Avahi
101,sp,Avahi_occidentalis,Western Wooly Lemur, , ,0,0,,1,Nocturnal,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,NA,none,MF,MF,1,unknown,one,none,AR,0.814,0.777,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Indriidae,Avahi
102,pop,Avahi_occidentalis,Western Wooly Lemur,"Northwestern, Madagascar",Forest,0,1,closed,1,Nocturnal,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,none,MF,MF,1,unknown,one,none,AR,0.814,0.777,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Indriidae,Avahi
106,sp,Brachyteles_arachnoides,Southern Muriqui, ,Forest,0,1,closed,1,Diurnal,40,32,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,4,NA,none,FFMM,FFMM,1,groups,ff,none,AR,9.61,8.07,8.84,NA,NA,NA,20.8,NA,66,12.2,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Atelidae,Brachyteles
107,pop,Brachyteles_arachnoides,Southern Muriqui,"Fazenda Montes Carlos, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,none,FFMM,FFMM,1,groups,ff,none,AR,9.61,8.07,8.84,NA,NA,NA,20.8,NA,66,12.2,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Atelidae,Brachyteles
108,pop,Brachyteles_arachnoides,Southern Muriqui,"Parque Estadual Carlos Bothelo, Brazil",Forest,0,1,closed,1,Diurnal,40,32,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,3,2,none,FFMM,FFMM,1,groups,ff,none,AR,9.61,8.07,8.84,NA,NA,NA,20.8,NA,66,12.2,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Atelidae,Brachyteles
109,sp,Brachyteles_hypoxanthus,Northern Muriqui, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,6,4,NA,none,FFMM,FFMM,1,groups,ff,none,AR,9.6,8.4,NA,NA,NA,NA,18.5,NA,50.6,28.2,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Atelidae,Brachyteles
110,pop,Brachyteles_hypoxanthus,Northern Muriqui,"RPPN- FMA, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,6,none,FFMM,FFMM,1,groups,ff,none,AR,9.6,8.4,NA,NA,NA,NA,18.5,NA,50.6,28.2,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Atelidae,Brachyteles
111,sp,Cacajao_calvus,Red Uakari Monkey / Bald Uakari, ,Forest_Wetland,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,none,FFMM,FFMM,1,groups, ,none,AR,3.45,2.88,NA,NA,NA,NA,18.4,67,3.3,NA,5.2,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Pitheciidae,Cacajao
112,pop,Cacajao_calvus,Red Uakari Monkey,"Lago Preto Conservation Concession, Peru",Forest_Wetland,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,ff,none,AR,3.45,2.88,NA,NA,NA,NA,18.4,67,3.3,NA,5.2,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Pitheciidae,Cacajao
114,sp,Cacajao_melanocephalus,Golden Backed Uakari, ,Forest,0,1,closed,1,Diurnal,18,4,NA,NA,NA,20,NA,3,15,86,1,17,1,NA,NA,NA,2,125,NA,both,FFMM,FFMM,0.688,groups, ,none,AR,3.16,2.7335,2.94,0,0.033234019,NA,12,62,14.7,3.3,1.2,NA,NA,NA,NA,NA,0.312,39,Ceboidea,Primates,Pitheciidae,Cacajao
115,pop,Cacajao_melanocephalus,Golden Backed Uakari,"Jau National Park, Brazil",Forest,0,1,closed,1,Diurnal,18,4,NA,NA,NA,20,NA,3,15,86,1,17,1,NA,NA,NA,NA,125,1,wp,FFMM,FFMM,0.688,groups,ff,none,AR,3.16,2.7335,2.94,0,0.033234019,NA,12,62,14.7,3.3,1.2,NA,NA,NA,NA,NA,0.312,39,Ceboidea,Primates,Pitheciidae,Cacajao
116,pop,Cacajao_melanocephalus,Golden Backed Uakari,"Pico da Neblina National Park, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,one,none,AR,3.16,2.7335,2.94,0,0.033234019,NA,12,62,14.7,3.3,1.2,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Pitheciidae,Cacajao
119,sp,Callicebus_coimbrai,Coimbra-Filho's Titi Monkey, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,none,MF,MF,1,groups, ,none,AR,NA,1.165,1.21,NA,NA,NA,61,10,22,4,3,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Pitheciidae,Callicebus
120,pop,Callicebus_coimbrai,Coimbra-Filho's Titi Monkey,"Fazenda Trapsa, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,none,MF,MF,1,groups,one,none,AR,NA,1.165,1.21,NA,NA,NA,61,10,22,4,3,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Pitheciidae,Callicebus
122,sp,Callicebus_melanochir,Southern Bahian Titi Monkey, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,none,MF,MF,1,groups, ,none,AR,NA,1.4,1.37,NA,NA,NA,54.7,21.9,17.2,NA,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Pitheciidae,Callicebus
123,pop,Callicebus_melanochir,Southern Bahian Titi Monkey,"Lemos Maia Experimental Station, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,none,MF,MF,1,groups,one,none,AR,NA,1.4,1.37,NA,NA,NA,54.7,21.9,17.2,NA,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Pitheciidae,Callicebus
124,sp,Callicebus_nigrifrons,Black-fronted Titi Monkey, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,none,MF,MF,1,groups,one,none,AR,NA,NA,NA,NA,NA,NA,58.5,NA,19,17.5,2,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Pitheciidae,Callicebus
125,pop,Callicebus_nigrifrons,Black-fronted Titi Monkey,"Nature Reserve of Serra do Caraca, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,none,MF,MF,1,groups,one,none,AR,NA,NA,NA,NA,NA,NA,58.5,NA,19,17.5,2,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Pitheciidae,Callicebus
126,sp,Callicebus_personatus,Masked Titi Monkey, ,Forest_Grassland,1,1,both,2,Diurnal,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,none,MF,MF,1,groups, ,none,AR,1.27,1.378,NA,NA,NA,NA,81,NA,18,1,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Pitheciidae,Callicebus
127,pop,Callicebus_personatus,Masked Titi Monkey,"Lemos Maia Experimental station, Brazil",Forest_Grassland,1,1,both,2,Diurnal,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,none,MF,MF,1,groups,one,none,AR,1.27,1.378,NA,NA,NA,NA,81,NA,18,1,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Pitheciidae,Callicebus
128,pop,Callicebus_personatus,Masked Titi Monkey,"Linhares Forest Reserve, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,none,MF,MF,1,groups,one,none,AR,1.27,1.378,NA,NA,NA,NA,81,NA,18,1,NA,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Pitheciidae,Callicebus
129,sp,Callimico_goeldii,Goeldi's Monkey, ,Forest_Wetland,0,1,closed,2,Diurnal,NA,1,NA,NA,NA,3,NA,2,2,3,NA,NA,NA,NA,NA,NA,3,10,NA,both,MF,FFMM,0.3,groups,one,none,AR,0.499,0.468,0.48,NA,NA,NA,31,NA,NA,NA,34,NA,NA,NA,NA,NA,0.7,7,Ceboidea,Primates,Cebidae,Callimico
130,pop,Callimico_goeldii,Goeldi's Monkey,"Pando Department, Bolivia",Forest_Wetland,0,1,closed,2,Diurnal,NA,1,NA,NA,NA,3,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,7,1,wp,MF,MF,0.428571429,groups,one,none,AR,0.499,0.468,0.48,NA,NA,NA,31,NA,NA,NA,34,NA,NA,NA,NA,NA,0.571428571,3,Ceboidea,Primates,Cebidae,Callimico
131,pop,Callimico_goeldii,Goeldi's Monkey,"Rio Tahuamanu, Peru",Forest_Wetland,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,wp,MFF,FFMM,0.5,groups,one,none,AR,0.499,0.468,0.48,NA,NA,NA,31,NA,NA,NA,34,NA,NA,NA,NA,NA,0.5,1,Ceboidea,Primates,Cebidae,Callimico
132,pop,Callimico_goeldii,Goeldi's Monkey,"Mucden, Bolivia",Forest_Wetland,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,none,MFF,MFF,1,groups,one,none,AR,0.499,0.468,0.48,NA,NA,NA,31,NA,NA,NA,34,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Cebidae,Callimico
133,sp,Callithrix_aurita,Buffy-tufted-ear Marmoset, ,Forest_Wetland,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2,3,NA,bp,MF_MFF,FFMM,0.333333333,groups,one,yes,AR,0.453,0.431,0.44,NA,NA,NA,28.67,NA,NA,NA,29.66,NA,NA,NA,NA,NA,0.666666667,2,Ceboidea,Primates,Cebidae,Callithrix
134,pop,Callithrix_aurita,Buffy-tufted-ear Marmoset,"Cunha Nucleus Mar State Park, Brazil",Forest_Wetland,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,wp,MFF,FFMM,0.5,groups,one,yes,AR,0.453,0.431,0.44,NA,NA,NA,28.67,NA,NA,NA,29.66,NA,NA,NA,NA,NA,0.5,1,Ceboidea,Primates,Cebidae,Callithrix
135,pop,Callithrix_aurita,Buffy-tufted-ear Marmoset,"Fazenda Lagoa, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,none,MF,MF,1,groups,one,none,AR,0.453,0.431,0.44,NA,NA,NA,28.67,NA,NA,NA,29.66,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Cebidae,Callithrix
136,sp,Callithrix_flaviceps,Buffy-headed Marmoset, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,2,4,NA,bp,FFMM,FFMM,0.75,groups,one,yes,AR,0.43,0.43,NA,NA,NA,NA,5.845,4.04,NA,NA,17.31,5.381082605,NA,NA,NA,3.648670991,0.25,1,Ceboidea,Primates,Cebidae,Callithrix
137,pop,Callithrix_flaviceps,Buffy-headed Marmoset,"Augusto Ruschi Biological Reserve, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,1,none,FFMM,FFMM,1,groups,one,none,AR,0.43,0.43,NA,NA,NA,NA,5.845,4.04,NA,NA,17.31,5.381082605,NA,NA,NA,3.648670991,0,0,Ceboidea,Primates,Cebidae,Callithrix
138,pop,Callithrix_flaviceps,Buffy-headed Marmoset,"Fazenda Montes Carlos, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,wp,FMM,FFMM,0.5,groups,one,yes,AR,0.43,0.43,NA,NA,NA,NA,5.845,4.04,NA,NA,17.31,5.381082605,NA,NA,NA,3.648670991,0.5,1,Ceboidea,Primates,Cebidae,Callithrix
140,sp,Callithrix_jacchus,Common Marmoset, ,Forest_Artificial_Shrubland,1,1,both,2,Diurnal,NA,NA,NA,NA,NA,4,NA,4,6,18,NA,NA,NA,NA,NA,NA,8,32,NA,both,FFMM,FFMM,0.5625,groups,one,none,AR,0.317,0.324,0.32,NA,NA,NA,23,NA,NA,NA,9,NA,NA,NA,NA,NA,0.4375,14,Ceboidea,Primates,Cebidae,Callithrix
141,pop,Callithrix_jacchus,Common Marmoset,"Camaragibe Pernambuco, Brazil",Forest_Artificial,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,wp,MFF,FFMM,0.5,groups,one,none,AR,0.317,0.324,0.32,NA,NA,NA,23,NA,NA,NA,9,NA,NA,NA,NA,NA,0.5,1,Ceboidea,Primates,Cebidae,Callithrix
142,pop,Callithrix_jacchus,Common Marmoset,"Dois Irmfios Forest, Brazil",Forest_Artificial,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,8,1,wp,FFMM,FFMM,0.875,groups,one,none,AR,0.317,0.324,0.32,NA,NA,NA,23,NA,NA,NA,9,NA,NA,NA,NA,NA,0.125,1,Ceboidea,Primates,Cebidae,Callithrix
143,pop,Callithrix_jacchus,Common Marmoset,"Ecological station of Tapacura, Brazil",Forest_Shrubland,1,1,both,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,2,3,5,NA,NA,NA,NA,NA,NA,NA,10,2,wp,FFMM,FFMM,0.5,groups,one,none,AR,0.317,0.324,0.32,NA,NA,NA,23,NA,NA,NA,9,NA,NA,NA,NA,NA,0.5,5,Ceboidea,Primates,Cebidae,Callithrix
144,pop,Callithrix_jacchus,Common Marmoset,"EFLEX-IBAMA, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,5,1,wp,FFMM,FFMM,0.8,groups,one,none,AR,0.317,0.324,0.32,NA,NA,NA,23,NA,NA,NA,9,NA,NA,NA,NA,NA,0.2,0,Ceboidea,Primates,Cebidae,Callithrix
145,pop,Callithrix_jacchus,Common Marmoset,"Baracuhy Biological Station, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,4,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,7,2,wp,MF,MF,0.571428571,groups,one,none,AR,0.317,0.324,0.32,NA,NA,NA,23,NA,NA,NA,9,NA,NA,NA,NA,NA,0.428571429,3,Ceboidea,Primates,Cebidae,Callithrix
147,sp,Callithrix_penicillata,Black-tufted-ear Marmoset, ,Forest_Savanna_Shrubland,1,1,both,3,Diurnal,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,2,3,NA,bp,MFF,MFF,0.666666667,groups,one,none,AR,0.344,0.307,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,0.333333333,0,Ceboidea,Primates,Cebidae,Callithrix
148,pop,Callithrix_penicillata,Black-tufted-ear Marmoset,"Bauru, Brazil",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,none,MFF,MFF,1,groups,one,none,AR,0.344,0.307,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,0,0,Ceboidea,Primates,Cebidae,Callithrix
